ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID 2 Digit Course,2 Digit Course,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation
"339030","Security guards & gaming surveillance officers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4807,1702.1771380893115,78825.83274391512,30265.69767552799,0.354591260526466,40,"security-guards-gaming-surveillance-officers"
"272012","Producers & directors",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4761,1694.0129990889775,76387.48792270532,16516.565449791404,2.6383564729433067,38,"producers-directors"
"434171","Receptionists & information clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4746,1691.342838133452,30990.72397808681,9042.630146315349,0.29573499066039627,40,"receptionists-information-clerks"
"291060","Physicians & surgeons",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4736,1689.5600943247318,287588.0456081081,67229.17581671738,0.38984396624747014,47,"physicians-surgeons"
"353031","Waiters & waitresses",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4678,1679.1820525949222,20562.513253527148,4108.210658259824,0.1689709378740717,30,"waiters-waitresses"
"172110","Industrial engineers, including health & safety",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4638,1671.988602889706,95595.29581716257,21692.38221946068,1.5639763654637897,48,"industrial-engineers-including-health-safety"
"419020","Real estate brokers & sales agents",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4633,1671.0858618759614,57608.14547809195,19286.538937627272,0.7111662503342425,40,"real-estate-brokers-sales-agents"
"171010","Architects, except naval",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4626,1669.8242832686049,147200.56982274103,28597.648252088573,1.9128496006700153,46,"architects-except-naval"
"537062","Laborers & freight, stock, & material movers, hand",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4625,1669.6437966446117,25976.91027027027,5901.310338690299,0.15238290180959074,43,"laborers-freight-stock-material-movers-hand"
"252030","Secondary school teachers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4621,1668.9216549357593,56140.902402077474,8443.81328331943,0.4645145456160695,43,"secondary-school-teachers"
"119141","Property, real estate, & community association managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4587,1662.7707862116008,96043.42315238719,28466.824545881118,0.6124087191776784,40,"property-real-estate-community-association-managers"
"439021","Data entry keyers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4558,1657.5064176842666,42175.58973233875,11466.414293989776,1.0451161741880852,41,"data-entry-keyers"
"519061","Inspectors, testers, sorters, samplers, & weighers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4522,1650.947983443559,67451.3597965502,14571.83066217462,0.4121304553648633,43,"inspectors-testers-sorters-samplers-weighers"
"291060","Physicians & surgeons",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4443,1636.4625249404432,193950.7438667567,50005.335628842426,0.4639936811905336,43,"physicians-surgeons"
"435081","Stock clerks & order fillers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4427,1633.5138313898221,24512.205330923876,7612.800712691517,0.2152014045860722,46,"stock-clerks-order-fillers"
"311122","Personal care aides",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",4423,1632.7767370862,30424.17635089306,10650.464616503796,0.2353544716764085,42,"personal-care-aides-311122"
"413031","Securities, commodities, & financial services sales agents",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4420,1632.2226333496428,217791.57895927603,74465.91965261174,1.4998918925438385,40,"securities-commodities-financial-services-sales-agents"
"173020","Engineering technicians, except drafters",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4419,1632.0367937695855,63742.29576827337,15287.874835089375,0.8992863459340018,41,"engineering-technicians-except-drafters"
"171010","Architects, except naval",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4414,1631.1140571086028,109524.90779338469,16013.715406729685,2.043983780207366,47,"architects-except-naval"
"172141","Mechanical engineers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4406,1629.634961752261,88009.01543349978,22085.51097292637,1.4337365180037187,36,"mechanical-engineers"
"439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4398,1628.1548661156953,36381.99067758072,7815.518111727995,0.5675953860230857,48,"miscellaneous-office-administrative-support-workers-including-desktop-publishers"
"537062","Laborers & freight, stock, & material movers, hand",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4390,1626.6729679414393,33756.442596810935,12661.675993274976,0.1694563317090166,34,"laborers-freight-stock-material-movers-hand"
"412010","Cashiers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4386,1625.932535776367,25501.58002735978,9468.522763484765,0.09902805336834446,46,"cashiers"
"253000","Other teachers & instructors",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4379,1624.6345729979305,50574.061201187484,13599.399992347682,0.4622683916173069,50,"other-teachers-instructors"
"132051","Financial analysts",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4377,1624.2635359583217,98282.21041809459,39596.01900704355,1.644361761333548,38,"financial-analysts"
"439021","Data entry keyers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",4358,1620.7351155743595,39389.458467186785,11444.44287759261,1.0227295990464285,33,"data-entry-keyers"
"119111","Medical & health services managers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4340,1617.3836614345753,113841.17949308756,32692.123628226487,0.5377997987993118,43,"medical-health-services-managers"
"132051","Financial analysts",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4340,1617.3836614345753,125057.41105990784,47646.18665014239,1.563007043292444,41,"financial-analysts"
"439011","Computer operators",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4314,1612.531388448776,45594.69656930923,9427.810073514758,4.413513867159072,35,"computer-operators"
"537062","Laborers & freight, stock, & material movers, hand",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4279,1605.9777016927903,30641.201448936667,7374.056507820466,0.14890565949655982,36,"laborers-freight-stock-material-movers-hand"
"131023","Purchasing agents, except wholesale, retail, & farm products",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",4277,1605.6030026756239,109315.3703530512,27182.81907424726,1.099178040724677,29,"purchasing-agents-except-wholesale-retail-farm-products"
"119051","Food service managers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4267,1603.7242901038267,59799.43941879541,14168.769313761053,0.36336488691505453,33,"food-service-managers"
"173020","Engineering technicians, except drafters",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4258,1602.032151093227,64719.569751056835,11883.872900873686,0.8773898074632205,41,"engineering-technicians-except-drafters"
"151111","Computer & information research scientists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4257,1601.8440252936882,119497.05073995772,34728.83698120833,18.086337128601198,46,"computer-information-research-scientists"
"439021","Data entry keyers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4243,1599.2071839615385,41772.34928116899,14298.020328516022,1.0437832335804251,37,"data-entry-keyers"
"439021","Data entry keyers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4212,1593.3550528841245,41408.99501424501,10868.337964968356,0.9681115657591418,42,"data-entry-keyers"
"433031","Bookkeeping, accounting, & auditing clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",4212,1593.3557358444357,41974.64292497626,14614.450989785282,0.2729440248308552,43,"bookkeeping-accounting-auditing-clerks"
"119021","Construction managers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4165,1584.4405723176267,61452.39183673469,14086.348902267171,0.6645155029181388,26,"construction-managers"
"439061","Office clerks, general",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",4163,1584.0604338914575,35821.364160461206,9012.968126101172,0.24488367889119933,42,"office-clerks-general"
"259041","Teacher assistants",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4159,1583.2989404149614,22086.16494349603,10001.267468355269,0.3292574991488582,34,"teacher-assistants"
"412010","Cashiers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4151,1581.7750637288923,21112.88773789448,10628.601685081292,0.10607655845187848,37,"cashiers"
"291210","Physicians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",4147,1581.0141360726707,220171.36532433084,60848.41328948265,0.34491691632829413,41,"physicians"
"339030","Security guards & gaming surveillance officers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",4141,1579.8700252038516,61975.605167833855,17619.69326607107,0.29949209347996336,49,"security-guards-gaming-surveillance-officers"
"132052","Personal financial advisors",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",4120,1575.8581713392061,128309.01577669903,49719.8713310545,1.003086011984592,36,"personal-financial-advisors"
"131161","Market research analysts & marketing specialists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",4078,1567.8051305456868,105568.84453163315,23920.37848541125,1.2468253164969778,42,"market-research-analysts-marketing-specialists"
